LINE_ITEM_TYPE,TASK_CODE,ACTIVITY_CODE,EXPENSE_CODE,DESCRIPTION,TK_CLASSIFICATION,BLOCKBILLING,VAGUE,MISMATCH,PROHIBITED_ADMIN,MIN_AMOUNT,MAX_AMOUNT,MIN_UNITS,MAX_UNITS,UNIT_COST,RECEIPT_REQUIRED,GENERATE_RECEIPT
FEE,TR440,A105,,"Communicate with opposing counsel regarding opposition related to CRESCENT. Discuss settlement posture, extensions, and procedural scheduling matters.",Associate,N,N,N,N,,,,,,,
FEE,TR270,A110,,"Update trademark prosecution status for AURORA in USPTO. Review docket, confirm deadlines, and send status report to the legal team.",Associate,N,N,N,N,,,,,,,
FEE,TR510,A103,,"Prepare international trademark application for ECLIPSE via CIPO. Determine priority claims, designate countries, and draft goods/services in Class 9.",Paralegal,Y,N,N,N,,,,,,,
FEE,TR630,A103,,"Draft response to international office action for PULSE. Coordinate translation needs, local counsel instructions, and filing logistics in CNIPA.",Partner,N,N,N,N,,,,,,,
FEE,TR610,A103,,"Prepare international renewal or maintenance filing for VECTRA. Confirm requirements, draft declarations, and coordinate payment of official fees.",Associate,N,N,N,N,,,,,,,
FEE,TR720,A110,,"Conduct portfolio review for SUMMIT family of marks. Identify gaps, upcoming renewals, and recommend consolidation or expansion strategies.",Associate,N,N,N,N,,,,,,,
FEE,TR730,A103,,"Prepare trademark assignment for KINETIC. Draft assignment document, coordinate execution, and file recordation with JPO or WIPO as needed.",Partner,N,N,N,N,,,,,,,
FEE,TR740,A103,,"Draft trademark license agreement provisions for EMBER. Address quality control language, permitted use, and reporting obligations.",Partner,N,N,N,N,,,,,,,
FEE,TR750,A102,,Evaluate domain name availability and risk for HARBOR. Review WHOIS records and recommend defensive registrations under key gTLDs.,Partner,N,N,N,N,,,,,,,
FEE,TR770,A103,,"Prepare UDRP complaint materials related to RADIANT. Draft statement of facts, evidence exhibits, and requested remedies.",Partner,N,N,N,N,,,,,,,
FEE,TR710,A104,,Prepare trademark opinion for POLARIS addressing clearance results and registrability. Provide practical recommendations and next steps for client.,Partner,N,N,N,N,,,,,,,
FEE,TR399,A103,,Prepare ancillary domestic filing for ORION including amendments and corrections. Draft revised identification and coordinate electronic submission.,Associate,N,N,N,N,,,,,,,
FEE,TR499,A111,,Handle other domestic prosecution tasks for SATURN including examiner interview prep and follow-up. Summarize outcomes and update docket.,Paralegal,N,N,N,N,,,,,,,
FEE,TR699,A111,,Handle other international prosecution tasks for NOVA including local counsel coordination and procedural follow-up. Track deadlines and status updates.,Associate,N,N,N,N,,,,,,,
FEE,TR220,A102,,"Perform registerability investigation for the LUMEN mark for software-as-a-service for document automation and workflow in WIPO/Madrid. Document conflicts, descriptiveness concerns, and filing recommendations.",Associate,N,N,N,N,,,,,,,
FEE,TR230,A102,,Conduct comprehensive trademark clearance search for CRESCENT covering downloadable mobile app software for payment processing in UKIPO. Analyze search results and provide risk assessment to client.,Associate,N,N,N,N,,,,,,,
FEE,TR120,A101,,"Develop filing strategy for AURORA including classes Class 9 and geographic rollout. Outline prosecution timeline, costs, and recommended specimen approach.",Associate,N,N,N,N,,,,,,,
FEE,TR310,A103,,"Prepare and file domestic trademark application for ECLIPSE covering downloadable mobile app software for payment processing in INPI (France). Draft identification, select basis, and coordinate signature requirements.",Paralegal,N,N,N,N,,,,,,,
FEE,TR130,A110,,"Organize and manage trademark file materials for PULSE including evidence, specimens, and correspondence. Update matter notes and maintain document version control.",Associate,N,N,N,N,,,,,,,
FEE,TR430,A103,,Draft and revise response to office action for VECTRA in IP Australia. Address likelihood of confusion and descriptiveness issues with legal argument and amendments.,Associate,N,N,N,N,,,,,,,
FEE,TR430,A104,,"Review office action issued for SUMMIT by KIPO and analyze refusal grounds. Summarize options, deadlines, and recommended response strategy.",Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare declaration or affidavit filing for KINETIC including verified statements and supporting exhibits. Coordinate execution and submit electronically where required.,Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare statement of use and specimen package for EMBER. Review specimen acceptability and draft declarations to support use in commerce.,Paralegal,N,N,N,N,,,,,,,
FEE,TR410,A103,,"Prepare and file extension request for statement of use for HARBOR. Confirm deadlines, draft request, and update docket with new due dates.",Partner,N,N,N,N,,,,,,,
FEE,TR250,A102,,Set up publication watch for RADIANT and monitor new filings in relevant classes Class 9. Review alerts weekly and flag potential conflicts.,Partner,N,N,N,N,,,,,,,
FEE,TR260,A102,,Investigate potential trademark infringement involving POLARIS and downloadable mobile app software for payment processing. Gather marketplace evidence and summarize enforcement options for client.,Partner,N,N,N,N,,,,,,,
FEE,TR440,A103,,"Draft notice of opposition pleadings for ORION before TTAB or equivalent tribunal. Prepare claims, supporting facts, and required exhibits.",Paralegal,Y,N,N,N,,,,,,,
FEE,TR440,A105,,"Communicate with opposing counsel regarding opposition related to SATURN. Discuss settlement posture, extensions, and procedural scheduling matters.",Paralegal,N,N,N,N,,,,,,,
FEE,TR270,A110,,"Update trademark prosecution status for NOVA in EUIPO. Review docket, confirm deadlines, and send status report to the legal team.",Associate,N,N,N,N,,,,,,,
FEE,TR510,A103,,"Prepare international trademark application for LUMEN via IP Australia. Determine priority claims, designate countries, and draft goods/services in Class 9.",Partner,N,N,N,N,,,,,,,
FEE,TR630,A103,,"Draft response to international office action for CRESCENT. Coordinate translation needs, local counsel instructions, and filing logistics in KIPO.",Associate,Y,N,N,N,,,,,,,
FEE,TR610,A103,,"Prepare international renewal or maintenance filing for AURORA. Confirm requirements, draft declarations, and coordinate payment of official fees.",Paralegal,N,N,N,N,,,,,,,
FEE,TR720,A110,,"Conduct portfolio review for ECLIPSE family of marks. Identify gaps, upcoming renewals, and recommend consolidation or expansion strategies.",Associate,N,N,N,N,,,,,,,
FEE,TR730,A103,,"Prepare trademark assignment for PULSE. Draft assignment document, coordinate execution, and file recordation with CNIPA or WIPO as needed.",Associate,N,N,N,N,,,,,,,
FEE,TR740,A103,,"Draft trademark license agreement provisions for VECTRA. Address quality control language, permitted use, and reporting obligations.",Partner,N,N,N,N,,,,,,,
FEE,TR750,A102,,Evaluate domain name availability and risk for SUMMIT. Review WHOIS records and recommend defensive registrations under key gTLDs.,Associate,N,N,N,N,,,,,,,
FEE,TR770,A103,,"Prepare UDRP complaint materials related to KINETIC. Draft statement of facts, evidence exhibits, and requested remedies.",Associate,N,N,N,N,,,,,,,
FEE,TR710,A104,,Prepare trademark opinion for EMBER addressing clearance results and registrability. Provide practical recommendations and next steps for client.,Associate,N,N,N,N,,,,,,,
FEE,TR399,A103,,Prepare ancillary domestic filing for HARBOR including amendments and corrections. Draft revised identification and coordinate electronic submission.,Partner,N,N,N,N,,,,,,,
FEE,TR499,A111,,Handle other domestic prosecution tasks for RADIANT including examiner interview prep and follow-up. Summarize outcomes and update docket.,Paralegal,N,N,N,N,,,,,,,
FEE,TR699,A111,,Handle other international prosecution tasks for POLARIS including local counsel coordination and procedural follow-up. Track deadlines and status updates.,Associate,N,N,N,N,,,,,,,
FEE,TR220,A102,,"Perform registerability investigation for the ORION mark for downloadable mobile app software for payment processing in USPTO. Document conflicts, descriptiveness concerns, and filing recommendations.",Associate,N,N,N,N,,,,,,,
FEE,TR230,A102,,Conduct comprehensive trademark clearance search for SATURN covering software-as-a-service for document automation and workflow in CIPO. Analyze search results and provide risk assessment to client.,Associate,N,N,N,N,,,,,,,
FEE,TR120,A101,,"Develop filing strategy for NOVA including classes Class 9 and geographic rollout. Outline prosecution timeline, costs, and recommended specimen approach.",Partner,N,N,N,N,,,,,,,
FEE,TR310,A103,,"Prepare and file domestic trademark application for LUMEN covering software-as-a-service for document automation and workflow in WIPO/Madrid. Draft identification, select basis, and coordinate signature requirements.",Associate,N,N,N,N,,,,,,,
FEE,TR130,A110,,"Organize and manage trademark file materials for CRESCENT including evidence, specimens, and correspondence. Update matter notes and maintain document version control.",Associate,N,N,N,N,,,,,,,
FEE,TR430,A103,,Draft and revise response to office action for AURORA in JPO. Address likelihood of confusion and descriptiveness issues with legal argument and amendments.,Partner,N,N,N,N,,,,,,,
FEE,TR430,A104,,"Review office action issued for ECLIPSE by INPI (France) and analyze refusal grounds. Summarize options, deadlines, and recommended response strategy.",Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare declaration or affidavit filing for PULSE including verified statements and supporting exhibits. Coordinate execution and submit electronically where required.,Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare statement of use and specimen package for VECTRA. Review specimen acceptability and draft declarations to support use in commerce.,Paralegal,N,N,N,N,,,,,,,
FEE,TR410,A103,,"Prepare and file extension request for statement of use for SUMMIT. Confirm deadlines, draft request, and update docket with new due dates.",Partner,N,N,N,N,,,,,,,
FEE,TR250,A102,,Set up publication watch for KINETIC and monitor new filings in relevant classes Class 9. Review alerts weekly and flag potential conflicts.,Paralegal,N,N,N,N,,,,,,,
FEE,TR260,A102,,Investigate potential trademark infringement involving EMBER and software-as-a-service for document automation and workflow. Gather marketplace evidence and summarize enforcement options for client.,Associate,N,N,N,N,,,,,,,
FEE,TR440,A103,,"Draft notice of opposition pleadings for HARBOR before TTAB or equivalent tribunal. Prepare claims, supporting facts, and required exhibits.",Associate,N,N,N,N,,,,,,,
FEE,TR440,A105,,"Communicate with opposing counsel regarding opposition related to RADIANT. Discuss settlement posture, extensions, and procedural scheduling matters.",Partner,N,N,N,N,,,,,,,
FEE,TR270,A110,,"Update trademark prosecution status for POLARIS in UKIPO. Review docket, confirm deadlines, and send status report to the legal team.",Paralegal,N,N,N,N,,,,,,,
FEE,TR510,A103,,"Prepare international trademark application for ORION via JPO. Determine priority claims, designate countries, and draft goods/services in Class 9.",Associate,N,N,N,N,,,,,,,
FEE,TR630,A103,,"Draft response to international office action for SATURN. Coordinate translation needs, local counsel instructions, and filing logistics in INPI (France).",Associate,N,N,N,N,,,,,,,
FEE,TR610,A103,,"Prepare international renewal or maintenance filing for NOVA. Confirm requirements, draft declarations, and coordinate payment of official fees.",Partner,N,N,N,N,,,,,,,
FEE,TR720,A110,,"Conduct portfolio review for LUMEN family of marks. Identify gaps, upcoming renewals, and recommend consolidation or expansion strategies.",Associate,N,N,N,N,,,,,,,
FEE,TR730,A103,,"Prepare trademark assignment for CRESCENT. Draft assignment document, coordinate execution, and file recordation with KIPO or WIPO as needed.",Partner,N,N,N,N,,,,,,,
FEE,TR740,A103,,"Draft trademark license agreement provisions for AURORA. Address quality control language, permitted use, and reporting obligations.",Associate,N,N,N,N,,,,,,,
FEE,TR750,A102,,Evaluate domain name availability and risk for ECLIPSE. Review WHOIS records and recommend defensive registrations under key gTLDs.,Associate,N,N,N,N,,,,,,,
FEE,TR770,A103,,"Prepare UDRP complaint materials related to PULSE. Draft statement of facts, evidence exhibits, and requested remedies.",Associate,N,N,N,N,,,,,,,
FEE,TR710,A104,,Prepare trademark opinion for VECTRA addressing clearance results and registrability. Provide practical recommendations and next steps for client.,Paralegal,N,N,N,N,,,,,,,
FEE,TR399,A103,,Prepare ancillary domestic filing for SUMMIT including amendments and corrections. Draft revised identification and coordinate electronic submission.,Paralegal,N,N,N,N,,,,,,,
FEE,TR499,A111,,Handle other domestic prosecution tasks for KINETIC including examiner interview prep and follow-up. Summarize outcomes and update docket.,Associate,N,N,N,N,,,,,,,
FEE,TR699,A111,,Handle other international prosecution tasks for EMBER including local counsel coordination and procedural follow-up. Track deadlines and status updates.,Partner,N,N,N,N,,,,,,,
FEE,TR220,A102,,"Perform registerability investigation for the HARBOR mark for software-as-a-service for document automation and workflow in EUIPO. Document conflicts, descriptiveness concerns, and filing recommendations.",Associate,N,N,N,N,,,,,,,
FEE,TR230,A102,,Conduct comprehensive trademark clearance search for RADIANT covering downloadable mobile app software for payment processing in IP Australia. Analyze search results and provide risk assessment to client.,Associate,N,N,N,N,,,,,,,
FEE,TR120,A101,,"Develop filing strategy for POLARIS including classes Class 9 and geographic rollout. Outline prosecution timeline, costs, and recommended specimen approach.",Partner,N,N,N,N,,,,,,,
FEE,TR310,A103,,"Prepare and file domestic trademark application for ORION covering downloadable mobile app software for payment processing in USPTO. Draft identification, select basis, and coordinate signature requirements.",Paralegal,N,N,N,N,,,,,,,
FEE,TR130,A110,,"Organize and manage trademark file materials for SATURN including evidence, specimens, and correspondence. Update matter notes and maintain document version control.",Associate,N,N,N,N,,,,,,,
FEE,TR430,A103,,Draft and revise response to office action for NOVA in CNIPA. Address likelihood of confusion and descriptiveness issues with legal argument and amendments.,Associate,N,N,N,N,,,,,,,
FEE,TR430,A104,,"Review office action issued for LUMEN by WIPO/Madrid and analyze refusal grounds. Summarize options, deadlines, and recommended response strategy.",Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare declaration or affidavit filing for CRESCENT including verified statements and supporting exhibits. Coordinate execution and submit electronically where required.,Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare statement of use and specimen package for AURORA. Review specimen acceptability and draft declarations to support use in commerce.,Paralegal,N,N,N,N,,,,,,,
FEE,TR410,A103,,"Prepare and file extension request for statement of use for ECLIPSE. Confirm deadlines, draft request, and update docket with new due dates.",Paralegal,N,N,N,N,,,,,,,
FEE,TR250,A102,,Set up publication watch for PULSE and monitor new filings in relevant classes Class 9. Review alerts weekly and flag potential conflicts.,Associate,N,N,N,N,,,,,,,
FEE,TR260,A102,,Investigate potential trademark infringement involving VECTRA and downloadable mobile app software for payment processing. Gather marketplace evidence and summarize enforcement options for client.,Associate,N,N,N,N,,,,,,,
FEE,TR440,A103,,"Draft notice of opposition pleadings for SUMMIT before TTAB or equivalent tribunal. Prepare claims, supporting facts, and required exhibits.",Associate,N,N,N,N,,,,,,,
FEE,TR440,A105,,"Communicate with opposing counsel regarding opposition related to KINETIC. Discuss settlement posture, extensions, and procedural scheduling matters.",Paralegal,N,N,N,N,,,,,,,
FEE,TR270,A110,,"Update trademark prosecution status for EMBER in CIPO. Review docket, confirm deadlines, and send status report to the legal team.",Paralegal,N,N,N,N,,,,,,,
FEE,TR510,A103,,"Prepare international trademark application for HARBOR via CNIPA. Determine priority claims, designate countries, and draft goods/services in Class 9.",Paralegal,Y,N,N,N,,,,,,,
FEE,TR630,A103,,"Draft response to international office action for RADIANT. Coordinate translation needs, local counsel instructions, and filing logistics in WIPO/Madrid.",Paralegal,N,N,N,N,,,,,,,
FEE,TR610,A103,,"Prepare international renewal or maintenance filing for POLARIS. Confirm requirements, draft declarations, and coordinate payment of official fees.",Partner,N,N,N,N,,,,,,,
FEE,TR720,A110,,"Conduct portfolio review for ORION family of marks. Identify gaps, upcoming renewals, and recommend consolidation or expansion strategies.",Associate,N,N,N,N,,,,,,,
FEE,TR730,A103,,"Prepare trademark assignment for SATURN. Draft assignment document, coordinate execution, and file recordation with INPI (France) or WIPO as needed.",Partner,N,N,N,N,,,,,,,
FEE,TR740,A103,,"Draft trademark license agreement provisions for NOVA. Address quality control language, permitted use, and reporting obligations.",Associate,N,N,N,N,,,,,,,
FEE,TR750,A102,,Evaluate domain name availability and risk for LUMEN. Review WHOIS records and recommend defensive registrations under key gTLDs.,Associate,N,N,N,N,,,,,,,
FEE,TR770,A103,,"Prepare UDRP complaint materials related to CRESCENT. Draft statement of facts, evidence exhibits, and requested remedies.",Associate,N,N,N,N,,,,,,,
FEE,TR710,A104,,Prepare trademark opinion for AURORA addressing clearance results and registrability. Provide practical recommendations and next steps for client.,Associate,N,N,N,N,,,,,,,
FEE,TR399,A103,,Prepare ancillary domestic filing for ECLIPSE including amendments and corrections. Draft revised identification and coordinate electronic submission.,Partner,N,N,N,N,,,,,,,
FEE,TR499,A111,,Handle other domestic prosecution tasks for PULSE including examiner interview prep and follow-up. Summarize outcomes and update docket.,Partner,N,N,N,N,,,,,,,
FEE,TR699,A111,,Handle other international prosecution tasks for VECTRA including local counsel coordination and procedural follow-up. Track deadlines and status updates.,Associate,N,N,N,N,,,,,,,
FEE,TR220,A102,,"Perform registerability investigation for the SUMMIT mark for downloadable mobile app software for payment processing in UKIPO. Document conflicts, descriptiveness concerns, and filing recommendations.",Paralegal,N,N,N,N,,,,,,,
FEE,TR230,A102,,Conduct comprehensive trademark clearance search for KINETIC covering software-as-a-service for document automation and workflow in JPO. Analyze search results and provide risk assessment to client.,Partner,N,N,N,N,,,,,,,
FEE,TR120,A101,,"Develop filing strategy for EMBER including classes Class 9 and geographic rollout. Outline prosecution timeline, costs, and recommended specimen approach.",Partner,N,N,N,N,,,,,,,
FEE,TR310,A103,,"Prepare and file domestic trademark application for HARBOR covering software-as-a-service for document automation and workflow in EUIPO. Draft identification, select basis, and coordinate signature requirements.",Associate,N,N,N,N,,,,,,,
FEE,TR130,A110,,"Organize and manage trademark file materials for RADIANT including evidence, specimens, and correspondence. Update matter notes and maintain document version control.",Associate,N,N,N,N,,,,,,,
FEE,TR430,A103,,Draft and revise response to office action for POLARIS in KIPO. Address likelihood of confusion and descriptiveness issues with legal argument and amendments.,Partner,N,N,N,N,,,,,,,
FEE,TR430,A104,,"Review office action issued for ORION by USPTO and analyze refusal grounds. Summarize options, deadlines, and recommended response strategy.",Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare declaration or affidavit filing for SATURN including verified statements and supporting exhibits. Coordinate execution and submit electronically where required.,Paralegal,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare statement of use and specimen package for NOVA. Review specimen acceptability and draft declarations to support use in commerce.,Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,"Prepare and file extension request for statement of use for LUMEN. Confirm deadlines, draft request, and update docket with new due dates.",Associate,N,N,N,N,,,,,,,
FEE,TR250,A102,,Set up publication watch for CRESCENT and monitor new filings in relevant classes Class 9. Review alerts weekly and flag potential conflicts.,Partner,N,N,N,N,,,,,,,
FEE,TR260,A102,,Investigate potential trademark infringement involving AURORA and software-as-a-service for document automation and workflow. Gather marketplace evidence and summarize enforcement options for client.,Paralegal,N,N,N,N,,,,,,,
FEE,TR440,A103,,"Draft notice of opposition pleadings for ECLIPSE before TTAB or equivalent tribunal. Prepare claims, supporting facts, and required exhibits.",Associate,N,N,N,N,,,,,,,
FEE,TR440,A105,,"Communicate with opposing counsel regarding opposition related to PULSE. Discuss settlement posture, extensions, and procedural scheduling matters.",Partner,N,N,N,N,,,,,,,
FEE,TR270,A110,,"Update trademark prosecution status for VECTRA in IP Australia. Review docket, confirm deadlines, and send status report to the legal team.",Partner,N,N,N,N,,,,,,,
FEE,TR510,A103,,"Prepare international trademark application for SUMMIT via KIPO. Determine priority claims, designate countries, and draft goods/services in Class 9.",Associate,N,N,N,N,,,,,,,
FEE,TR630,A103,,"Draft response to international office action for KINETIC. Coordinate translation needs, local counsel instructions, and filing logistics in USPTO.",Associate,Y,N,N,N,,,,,,,
FEE,TR610,A103,,"Prepare international renewal or maintenance filing for EMBER. Confirm requirements, draft declarations, and coordinate payment of official fees.",Associate,N,N,N,N,,,,,,,
FEE,TR720,A110,,"Conduct portfolio review for HARBOR family of marks. Identify gaps, upcoming renewals, and recommend consolidation or expansion strategies.",Partner,N,N,N,N,,,,,,,
FEE,TR730,A103,,"Prepare trademark assignment for RADIANT. Draft assignment document, coordinate execution, and file recordation with WIPO/Madrid or WIPO as needed.",Partner,N,N,N,N,,,,,,,
FEE,TR740,A103,,"Draft trademark license agreement provisions for POLARIS. Address quality control language, permitted use, and reporting obligations.",Paralegal,N,N,N,N,,,,,,,
FEE,TR750,A102,,Evaluate domain name availability and risk for ORION. Review WHOIS records and recommend defensive registrations under key gTLDs.,Partner,N,N,N,N,,,,,,,
FEE,TR770,A103,,"Prepare UDRP complaint materials related to SATURN. Draft statement of facts, evidence exhibits, and requested remedies.",Paralegal,N,N,N,N,,,,,,,
FEE,TR710,A104,,Prepare trademark opinion for NOVA addressing clearance results and registrability. Provide practical recommendations and next steps for client.,Paralegal,N,N,N,N,,,,,,,
FEE,TR399,A103,,Prepare ancillary domestic filing for LUMEN including amendments and corrections. Draft revised identification and coordinate electronic submission.,Paralegal,N,N,N,N,,,,,,,
FEE,TR499,A111,,Handle other domestic prosecution tasks for CRESCENT including examiner interview prep and follow-up. Summarize outcomes and update docket.,Partner,N,N,N,N,,,,,,,
FEE,TR699,A111,,Handle other international prosecution tasks for AURORA including local counsel coordination and procedural follow-up. Track deadlines and status updates.,Partner,N,N,N,N,,,,,,,
FEE,TR220,A102,,"Perform registerability investigation for the ECLIPSE mark for software-as-a-service for document automation and workflow in CIPO. Document conflicts, descriptiveness concerns, and filing recommendations.",Partner,N,N,N,N,,,,,,,
FEE,TR230,A102,,Conduct comprehensive trademark clearance search for PULSE covering downloadable mobile app software for payment processing in CNIPA. Analyze search results and provide risk assessment to client.,Associate,N,N,N,N,,,,,,,
FEE,TR120,A101,,"Develop filing strategy for VECTRA including classes Class 9 and geographic rollout. Outline prosecution timeline, costs, and recommended specimen approach.",Associate,N,N,N,N,,,,,,,
FEE,TR310,A103,,"Prepare and file domestic trademark application for SUMMIT covering downloadable mobile app software for payment processing in UKIPO. Draft identification, select basis, and coordinate signature requirements.",Partner,N,N,N,N,,,,,,,
FEE,TR130,A110,,"Organize and manage trademark file materials for KINETIC including evidence, specimens, and correspondence. Update matter notes and maintain document version control.",Partner,N,N,N,N,,,,,,,
FEE,TR430,A103,,Draft and revise response to office action for EMBER in INPI (France). Address likelihood of confusion and descriptiveness issues with legal argument and amendments.,Paralegal,N,N,N,N,,,,,,,
FEE,TR430,A104,,"Review office action issued for HARBOR by EUIPO and analyze refusal grounds. Summarize options, deadlines, and recommended response strategy.",Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare declaration or affidavit filing for RADIANT including verified statements and supporting exhibits. Coordinate execution and submit electronically where required.,Partner,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare statement of use and specimen package for POLARIS. Review specimen acceptability and draft declarations to support use in commerce.,Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,"Prepare and file extension request for statement of use for ORION. Confirm deadlines, draft request, and update docket with new due dates.",Partner,N,N,N,N,,,,,,,
FEE,TR250,A102,,Set up publication watch for SATURN and monitor new filings in relevant classes Class 9. Review alerts weekly and flag potential conflicts.,Associate,N,N,N,N,,,,,,,
FEE,TR260,A102,,Investigate potential trademark infringement involving NOVA and downloadable mobile app software for payment processing. Gather marketplace evidence and summarize enforcement options for client.,Partner,N,N,N,N,,,,,,,
FEE,TR440,A103,,"Draft notice of opposition pleadings for LUMEN before TTAB or equivalent tribunal. Prepare claims, supporting facts, and required exhibits.",Paralegal,N,N,N,N,,,,,,,
FEE,TR440,A105,,"Communicate with opposing counsel regarding opposition related to CRESCENT. Discuss settlement posture, extensions, and procedural scheduling matters.",Partner,N,N,N,N,,,,,,,
FEE,TR270,A110,,"Update trademark prosecution status for AURORA in JPO. Review docket, confirm deadlines, and send status report to the legal team.",Paralegal,N,N,N,N,,,,,,,
FEE,TR510,A103,,"Prepare international trademark application for ECLIPSE via INPI (France). Determine priority claims, designate countries, and draft goods/services in Class 9.",Paralegal,N,N,N,N,,,,,,,
FEE,TR630,A103,,"Draft response to international office action for PULSE. Coordinate translation needs, local counsel instructions, and filing logistics in EUIPO.",Partner,Y,N,N,N,,,,,,,
FEE,TR610,A103,,"Prepare international renewal or maintenance filing for VECTRA. Confirm requirements, draft declarations, and coordinate payment of official fees.",Partner,N,N,N,N,,,,,,,
FEE,TR720,A110,,"Conduct portfolio review for SUMMIT family of marks. Identify gaps, upcoming renewals, and recommend consolidation or expansion strategies.",Paralegal,N,N,N,N,,,,,,,
FEE,TR730,A103,,"Prepare trademark assignment for KINETIC. Draft assignment document, coordinate execution, and file recordation with USPTO or WIPO as needed.",Associate,N,N,N,N,,,,,,,
FEE,TR740,A103,,"Draft trademark license agreement provisions for EMBER. Address quality control language, permitted use, and reporting obligations.",Associate,N,N,N,N,,,,,,,
FEE,TR750,A102,,Evaluate domain name availability and risk for HARBOR. Review WHOIS records and recommend defensive registrations under key gTLDs.,Partner,N,N,N,N,,,,,,,
FEE,TR770,A103,,"Prepare UDRP complaint materials related to RADIANT. Draft statement of facts, evidence exhibits, and requested remedies.",Paralegal,N,N,N,N,,,,,,,
FEE,TR710,A104,,Prepare trademark opinion for POLARIS addressing clearance results and registrability. Provide practical recommendations and next steps for client.,Paralegal,N,N,N,N,,,,,,,
FEE,TR399,A103,,Prepare ancillary domestic filing for ORION including amendments and corrections. Draft revised identification and coordinate electronic submission.,Paralegal,N,N,N,N,,,,,,,
FEE,TR499,A111,,Handle other domestic prosecution tasks for SATURN including examiner interview prep and follow-up. Summarize outcomes and update docket.,Partner,N,N,N,N,,,,,,,
FEE,TR699,A111,,Handle other international prosecution tasks for NOVA including local counsel coordination and procedural follow-up. Track deadlines and status updates.,Associate,N,N,N,N,,,,,,,
FEE,TR220,A102,,"Perform registerability investigation for the LUMEN mark for downloadable mobile app software for payment processing in IP Australia. Document conflicts, descriptiveness concerns, and filing recommendations.",Paralegal,N,N,N,N,,,,,,,
FEE,TR230,A102,,Conduct comprehensive trademark clearance search for CRESCENT covering software-as-a-service for document automation and workflow in KIPO. Analyze search results and provide risk assessment to client.,Associate,N,N,N,N,,,,,,,
FEE,TR120,A101,,"Develop filing strategy for AURORA including classes Class 9 and geographic rollout. Outline prosecution timeline, costs, and recommended specimen approach.",Partner,N,N,N,N,,,,,,,
FEE,TR310,A103,,"Prepare and file domestic trademark application for ECLIPSE covering software-as-a-service for document automation and workflow in CIPO. Draft identification, select basis, and coordinate signature requirements.",Paralegal,N,N,N,N,,,,,,,
FEE,TR130,A110,,"Organize and manage trademark file materials for PULSE including evidence, specimens, and correspondence. Update matter notes and maintain document version control.",Partner,N,N,N,N,,,,,,,
FEE,TR430,A103,,Draft and revise response to office action for VECTRA in WIPO/Madrid. Address likelihood of confusion and descriptiveness issues with legal argument and amendments.,Paralegal,N,N,N,N,,,,,,,
FEE,TR430,A104,,"Review office action issued for SUMMIT by UKIPO and analyze refusal grounds. Summarize options, deadlines, and recommended response strategy.",Partner,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare declaration or affidavit filing for KINETIC including verified statements and supporting exhibits. Coordinate execution and submit electronically where required.,Partner,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare statement of use and specimen package for EMBER. Review specimen acceptability and draft declarations to support use in commerce.,Paralegal,N,N,N,N,,,,,,,
FEE,TR410,A103,,"Prepare and file extension request for statement of use for HARBOR. Confirm deadlines, draft request, and update docket with new due dates.",Partner,N,N,N,N,,,,,,,
FEE,TR250,A102,,Set up publication watch for RADIANT and monitor new filings in relevant classes Class 9. Review alerts weekly and flag potential conflicts.,Associate,N,N,N,N,,,,,,,
FEE,TR260,A102,,Investigate potential trademark infringement involving POLARIS and software-as-a-service for document automation and workflow. Gather marketplace evidence and summarize enforcement options for client.,Paralegal,N,N,N,N,,,,,,,
FEE,TR440,A103,,"Draft notice of opposition pleadings for ORION before TTAB or equivalent tribunal. Prepare claims, supporting facts, and required exhibits.",Associate,N,N,N,N,,,,,,,
FEE,TR440,A105,,"Communicate with opposing counsel regarding opposition related to SATURN. Discuss settlement posture, extensions, and procedural scheduling matters.",Associate,N,N,N,N,,,,,,,
FEE,TR270,A110,,"Update trademark prosecution status for NOVA in CNIPA. Review docket, confirm deadlines, and send status report to the legal team.",Partner,N,N,N,N,,,,,,,
FEE,TR510,A103,,"Prepare international trademark application for LUMEN via WIPO/Madrid. Determine priority claims, designate countries, and draft goods/services in Class 9.",Associate,N,N,N,N,,,,,,,
FEE,TR630,A103,,"Draft response to international office action for CRESCENT. Coordinate translation needs, local counsel instructions, and filing logistics in UKIPO.",Associate,N,N,N,N,,,,,,,
FEE,TR610,A103,,"Prepare international renewal or maintenance filing for AURORA. Confirm requirements, draft declarations, and coordinate payment of official fees.",Partner,N,N,N,N,,,,,,,
